111,437.458,262.81,1160.455,2010.125,479.65,306.188,358.562,488,507.625,752.75,185.688,336.143,589.125,1061.083,516.364,681.375,801.25,503.333,1296.875,1097,1525.083,499.75,134.625,1005.25,762.75,514.333,488.25,410.875,447,317.625,585.25,346.091,810.095,619.889,368.25,307.5,496.562,583.125,320.625,837,433.625,294.381,476.35,556,912,402.429,405.524,380.438,658,40.188,1850.188,1616.625,444.667,1272,165.917,828.583,667.75,3029,2478.476,736.125,384.222,137.375,506.833,721.75,322.75,305.5,302.692,694.231,393.071,332.583
112,431.875,233.286,1421.909,1963,479.35,328.625,415.75,385.188,413.875,596.625,277.688,381.286,548.25,1228.25,446.636,565.625,868.375,467.25,1261.625,1234,1550.583,393.5,198.625,885.333,1081.25,505.667,378.833,470.438,442.636,373.562,470.625,353.182,889.714,720,382,416.25,481.188,770,264.25,683.375,476.312,324.286,474.1,558.125,1004.062,400.381,356.857,418.75,1144.75,43.562,1774.438,1791.625,443,1298.75,180.25,702.083,870.688,4072.333,2634.619,710.562,326.889,173.938,562.917,793.125,234.333,269.625,276.077,719.615,441.714,354.417
113,426.458,205.286,1161.818,1910.75,449.35,298.438,391.875,407.375,446.75,557.875,238.312,321.429,643.5,1016.917,357.909,722.875,1037.875,471.5,1346.25,995.083,1562.083,495,204,868.667,1097.5,562,430.667,551.562,540.909,389.75,430.25,382.818,904.857,627.556,355.417,419.875,498.125,500.5,287.5,706.875,451.375,310,524.9,598.562,897.125,481.952,434.429,481.875,3435.917,33.75,1868.938,1730,519.583,1087.625,230.333,752,812.25,3108.917,901.048,754.375,315.111,174.188,690,896,203.25,286.125,260.385,634.885,455.929,277.583
114,2216.792,225.333,1266.727,2052.25,502.75,344.25,408.312,342.625,460.5,567,239.125,381.857,502.875,949.25,416.545,613.375,995,406.25,1106,1002.5,1654,409.25,161.25,902.333,946.833,552.333,437.333,376.375,446.545,345.062,523.625,364.909,799.667,703.111,281.25,403,494.062,622.5,495.5,902.375,409.625,297.905,498.8,579.25,923,397.333,342.333,464.5,3223.667,31.5,1939.938,1735.125,516.667,1409.125,289.75,827.833,838,2889.167,343.667,586.188,469.667,218.25,981.833,855,245.833,317.125,204.423,818.731,480.143,359.167
115,4006.208,251.619,1224.182,1823.875,543.7,479.375,374.25,381.625,433.625,609.75,286.938,280.048,566.625,981.667,416.818,727.25,1002.5,400.25,1233.625,923.417,1222.167,467.5,191,981.833,970.75,615.333,384.5,491.438,609.909,366.562,542,421.636,972.19,496.111,314.833,517.375,471.375,573.5,331.75,974.625,492.938,312.714,551.65,673.438,960.875,1984,449.381,432.188,2415.417,53.438,1813.25,1709.375,545.083,1373.125,181.25,866.5,768.938,2439.667,378.857,642.5,474.667,272.125,977.583,910.188,322.25,217.875,339.269,649.192,475.929,342.917
116,2802.792,240.048,1265.727,2059.25,492.1,1651.688,362.188,435.875,437.875,757.25,261.562,310.524,577.5,1014.5,501.182,597.625,1090.5,400.167,1123.25,783.333,1594.75,466.125,140.75,982.667,1138,604.417,420.667,353.125,574.091,366.562,497.375,422,838,594.667,351.5,406.875,450.75,705.375,300.5,672.875,409.188,276.857,550.95,556.938,876.125,2831.81,373.952,419,1697.833,58.375,1808.625,1648.75,402.167,1436.125,214.583,828.25,831.562,1510,317.905,731.625,473.889,208.812,660.25,802.5,302.833,253.875,288.308,673.808,421.929,351.667
117,610.292,255.619,1180.636,1973,505.7,1850.312,425.375,351.75,392.875,606.75,308.5,296.286,562.875,1123.583,442.727,456,933.375,485.417,1216.25,921,1547.75,428.625,216.125,1080.833,943.583,422.083,368,474.5,477.091,390.125,605.75,376.455,875.095,572,529.833,236.625,542.688,553.875,294,686.375,414.625,348,520.65,511.438,878.875,614.238,340.952,398.75,629.333,40.188,1653.062,1857,532.75,1346.625,217.833,909.083,766.125,839.083,347.048,884.75,402.444,196.312,582.833,827.312,220,305,243.462,695.231,475.714,253
118,395.833,233.048,1215.182,1998,428.45,1298,458.188,404.375,451,577.875,324.438,353.857,519.375,1008.833,517.364,603.875,937.125,512.333,1316,888.5,1404.333,650,152.875,974.917,856.833,472.5,481.667,313.375,518,327.688,474,397.636,789.333,476.444,777,435.125,500,699.375,439.625,716.5,296.75,307.048,515.05,692.5,1091.188,467.571,385.19,483,511.333,33.375,1890.25,1666.75,508.917,1128.75,228.917,847.25,732,639.167,248.048,603,334.111,192.438,547.75,891.75,225.667,315.75,291.462,706.538,413.786,337.833
119,398.625,291.619,1350.273,2188.75,524.9,620.25,462.5,434.75,469.75,690.75,346.875,319,733.125,1015.333,421.364,545.125,994.875,429.583,1352.625,891.083,1328.75,484.5,162.25,905.417,931.25,519.667,467.917,345.75,477,349.125,495.625,401,790.143,615.778,2199.333,409.625,461.188,569.25,239.5,1063.375,421.125,295.476,499.75,692.188,938.625,410.524,346.81,434.812,585.25,66.938,1859.375,1587.5,470.583,1205.5,187.667,965,702.5,576,266.857,684.5,418.111,210.375,515,879.625,287,256.875,286.923,682.385,440.214,402.25
120,430.375,233.19,1209.909,2147.125,472.8,367.312,367.438,332,501.625,891.25,302.75,324.095,454.75,945.917,388.636,537.5,1154.75,528.833,1369.5,948.417,1214.75,519.125,207.5,908.75,1030.333,457.083,430.583,408.875,528,415.062,522.75,266.545,903.667,592,1859.5,411.75,521.5,678.125,247.375,4095,383.562,329,521.8,661.188,1055.438,453,322.714,470.5,480.833,28.25,1673,1846.875,449.833,1193.25,234.667,889.667,750.812,538.333,364.81,681.625,474.556,219.188,480.083,770.625,338.25,234.375,273.846,732.538,438.429,358.25
121,436,302.905,1251,2251.125,427.6,306.875,442.625,446.938,522.875,649.625,313.688,357.19,534.75,1045.75,349.364,556.75,880.375,474.417,1393.5,976.833,1409.583,592.5,135.125,1028,884.167,486.75,477.5,402.188,506.636,286.125,651.75,396.091,780.81,744.556,1179.083,424.5,440.625,594,468.25,4095,439.625,281.19,549.2,523.188,942.875,434.619,344.19,453.812,454.75,71.125,1831.688,1685.625,500.917,1225.375,201.333,751.417,802.312,655.833,317.286,790.188,538,214.562,611,855.188,275.083,337.25,290,600.538,493.357,383.333
122,388.292,252.143,1180.182,2180.5,452,331.375,459.562,342.438,331,783.625,246.188,329.762,564.375,910.167,359.364,633,1266.875,366.167,1249.875,1027.25,1684.417,485.125,138.25,915.417,941.083,493.667,386.5,436.938,451.909,322.25,481,300.455,824.524,786.111,405.333,271.375,456.375,642.125,430.75,3817.25,471.562,316.143,499.3,566.5,975.188,500.81,350.19,491.625,507,25.188,1670.562,1449,522,1255.5,313.667,769.583,791.875,681.667,345.619,656.062,341.556,167.375,560,901.062,261.917,347.875,325.731,560.038,461.143,406.167
123,402.625,314,907.455,1901.75,518.1,306.062,427.562,465.75,553.375,783.5,295.5,298.571,518.25,934.583,376.909,572.5,887.625,457.75,1259.625,840.917,1469.833,418.625,130.5,1010.583,903.333,527.917,424,430.75,480.818,364.75,551.875,333.455,893.524,604.111,342.333,347.625,514.25,538.875,295.25,1237.875,455.875,322.048,494.15,668.5,932.125,400.286,371.429,535.688,680.917,59.375,1719.062,1766.5,471,1320.75,298.583,776.833,733.5,659.417,334.905,712.75,510.778,230.938,598.667,796.438,252.25,297.875,264.5,672.192,471.786,278.917
124,395.542,322.905,1247.636,1933,474.45,303.188,443.125,303.75,437.25,729.625,324.75,347.429,671.375,1035.583,572.727,493.25,831.5,377.75,1280,1007.083,1363.583,514.375,157,863.417,995.083,481.583,419.667,382.562,510.909,285.5,641.125,361.455,931.714,584.667,328.5,383.125,465.688,708.125,328.125,876.625,384,322.571,495,659.5,915.125,474.381,280.19,389.938,690.75,40.625,1716.375,1563.375,512.167,1129.125,283.083,884.167,673,749.75,308.048,705.562,266.889,218.938,628.167,853.062,209.5,389.75,363.038,675.115,377.214,273.833
125,461,296.524,1181.909,2026.625,461.85,284.688,420.625,464.875,348.375,751.25,308.562,304.381,590.75,986.5,457,671.5,806.125,337.667,1341.125,878.5,1555.75,439.875,220.625,1034.75,945.333,646.167,350.833,395,449.636,327.125,543.5,329.091,796.952,649.333,309.833,336.375,520,643,431.875,879.25,331.438,308.905,467.2,512,990.625,402,380.19,458.688,557.833,37.625,1847.062,1875.75,522.25,1347,287.833,784.917,709.25,524.5,333.857,677.438,371.778,155.5,511.417,839.875,265.333,268.125,333.462,685.615,545.571,301.5
126,455.792,273.286,1319.545,1856.125,508.3,322.375,459.875,426.125,548.25,824.875,321.188,299.667,554.5,857.417,330.273,475.25,1040.125,433.833,1135,996.833,1471.833,425.625,149.375,898.083,885.25,515.75,366,371.625,575.364,352,454.5,359.273,988.952,639.333,413.583,273.25,502.25,673.375,380.375,795.625,434.625,277.524,546.6,521.75,1156.688,443.905,362.714,452.062,629,54.75,1642.688,1593,597,1388.375,250.583,771.083,730.75,597.75,299.81,636.5,416.222,171.75,662.5,842.812,256,318.75,324.115,679.231,453.786,318.667
127,406.542,275.048,1245.273,1984.25,378,261.375,358.062,432,363.25,667.125,326.188,369.952,511.5,970.75,407.545,651.125,865,475.417,1211.75,875,1616,617.375,133.5,1060.083,891.667,531.583,375.417,415.5,509.818,364.625,560.625,288.455,938.952,586.556,296.917,360.375,519.562,625.5,453.75,851.375,340.562,275.619,525.75,571.812,1023.562,463.048,342.048,456,697.667,57.062,1733.625,1775.5,502,1179.75,219,795.5,613.25,702.917,303.905,674.438,412.444,238.5,492.333,825.75,254.667,246.875,307.731,708.308,455.357,388.333
128,383.167,258.238,1162.818,2151.125,442.15,323.875,397.25,280.688,500.125,641.5,336.25,331.19,525.875,1015.333,401,479.875,967,450.167,1306.375,819.583,1734.5,491.25,275.375,958.167,824.917,592.417,460.083,378.562,560.364,314.875,508.5,349.182,1082.286,630.333,387.833,332.625,435.375,505.375,465.5,730.875,353.688,335.524,490.35,625.062,901.5,425.238,355.762,441.688,548.25,55,1833.125,1625.75,462.583,1155.625,209.833,739.333,674.312,601.667,343.571,680.688,417.222,187.25,476,820.5,282.167,348.125,331.346,665.538,563.286,394.083
129,351.625,863.048,1246.455,2066.25,420.85,273.75,428.625,420.938,343.125,559.375,283.5,308.429,539,1011.833,368.364,510.5,965.875,485.667,1123.125,843,1412.333,674.625,207.625,824,956.333,498.917,472.833,399.125,404.455,326.25,603.5,370.909,938.429,758.111,366,528.25,499.625,580.25,632.75,817.25,410.875,350.857,518.95,590.375,957.812,433.667,335.381,406.938,569.417,61.188,1838.5,1556,422.25,1157.125,245.5,829.5,688.188,640.5,292.238,674.438,443.444,185.312,534.75,943.062,270.417,297.875,324.615,705,431.143,296.333
130,427.292,869.714,1208.364,2159,470.7,276.5,493.875,307.5,445.375,762.5,314.312,329.81,437.75,857.583,390.818,532.75,745.5,383.417,1121.875,901.083,1240.667,381.5,187.375,772,935.5,498.583,346,314,591.545,303.375,396.75,339.273,1062.619,736.111,273.083,430.875,454.938,727,546.75,899.25,405.938,304.143,526.95,657.438,940.125,459.81,365.952,412.625,626.333,41.125,1703.562,1626.25,438.167,1235,237.75,892.667,766.938,503.5,281.095,599.125,372.222,229.062,616.083,835.688,311.667,285.625,311.154,683.077,439.429,305.333
131,456.458,431.333,1304.273,1749.25,521.05,339.938,449.938,434.312,487.75,717.75,296.438,329.286,488.25,1030.833,372.727,614.75,914.375,353.167,1300.375,857.167,1418.583,474.625,232.75,1083.917,1019.667,544.417,298.583,382.812,467.182,394.938,516.5,279.455,804.476,749.333,392,369,433.812,417.375,377.5,849.5,392.562,372.381,498.1,559.625,969.438,457.905,375.476,414.75,575,98.812,1723.812,1798.25,542.833,1179.5,190.417,991.917,755.5,687.25,342.381,716.312,454.222,182.625,564.667,898.188,280.75,251.75,274.385,657.654,573.429,369.833
132,389.958,301.476,1322.545,2049.25,501.45,283.125,431.062,386.25,414.25,763.625,311.25,283.476,512.375,1092.333,512.909,624.75,1018.75,431.417,1202.375,925.75,1183.167,541.625,139.5,875.25,917.5,515.083,407.25,506.125,553.727,370.188,586.375,358.545,781.619,582.111,340.333,488.25,471,571.75,346.375,922.875,432.5,316.714,475.1,637.25,936.875,414.381,359.952,460.438,623.083,53.625,1708.25,1567.75,592.167,1240.5,266.583,790.5,770.125,709.583,293.095,746.375,408.556,253.438,571.333,961.375,221.167,332.625,270.654,683.962,461,299.417
133,391.75,329.095,1441,2202.625,426.6,305.812,416.688,380.812,462,797.875,342.938,311.762,553.25,981.583,374,578.75,1016.5,453.667,1183.375,1022.75,1415.417,486.125,184.75,1093.667,875.833,1206,435.917,395.938,556.091,251.812,430.25,360.727,900.857,647.333,311.667,351.625,571.125,570.25,329.625,840.625,382.562,321.81,485.65,580.312,920.062,427.714,400.619,551.062,2077,51.375,1733.625,1699.125,432.25,1247.875,262.917,971.75,775.375,820.833,329.524,754.438,446,140.875,575.833,808.312,305.75,397.125,288.615,796.731,485.5,277.417
134,382.458,308.619,1522.727,2055.875,439.75,312.75,542.562,344.188,479.875,615.25,314.125,338.429,635.375,988.667,412.636,613.25,986.375,386.583,1117.125,862.083,1465.833,537.875,202,961.167,1014.833,1214.083,395,434,501.636,301.625,475.75,412.273,792.286,666.222,342.167,374.75,546.312,587.875,272.375,922.5,479.625,360.381,512.25,555.562,958,474.714,338.429,507.875,2606.5,49.062,1819.062,1659.125,566.5,1278.875,250.083,774.917,836.688,659.25,275.905,774.312,370.778,174.312,758.917,953,315.667,308.625,266.423,676.769,485.143,381.333
135,381.667,266.429,1374.455,2222.5,395.6,244.75,399.312,392.562,441.125,630.875,287.938,321.81,729.75,1070,483,588.875,946.75,384.667,1245.625,855.667,1342.25,483.875,157.5,949.75,977.5,833.417,453.333,399.438,979.545,277.375,593.375,377.636,922.333,558.667,351.25,379.375,515.625,617.375,439.5,787.75,348.375,364.095,479.35,624.125,877.375,414.238,330.476,490.5,3091.583,79.125,1786.375,1513,456,1087.375,164.167,947.833,890.625,592.917,288.476,687.188,545.222,163.625,696.5,811.938,274.917,347.875,337.038,753,482.286,306.583
136,475.25,275.81,1301,2452.375,466.45,298.75,453.25,409.812,636.5,731.25,346.375,304.952,700.875,1048.167,421.818,638.625,882,415.25,1404.625,849.167,1544.75,691.5,165.875,870.417,1015.417,790.583,494.917,414.062,3885.818,327.688,566.125,315.364,872.905,614.889,323.667,393.625,2709.812,600.25,408.125,768.25,360.125,360.762,519.6,579.875,1013.75,500.667,393.476,383.812,2543.833,43.812,1771.812,1813.875,572.917,1270.5,186.583,816.583,757.125,648,312.524,705.125,402.667,243.5,582.667,935.375,324.417,317,255.615,772.885,523.5,346.833
137,494.375,296.81,1214.182,2227.375,459.4,302.812,449.312,283.875,523.375,612.625,328.312,336.143,475.875,1251.583,476.182,612.875,808.875,422.333,1351.125,781.083,1570.25,576.625,197.125,926.833,979.083,1073.5,667.417,463.5,1594.909,281.625,613.125,290.091,949.905,625.111,275.167,465.5,1706.938,684.75,307.5,761.375,485.312,269.238,550.3,622.625,926.875,413.762,345.095,448,1002.167,73.188,1534.375,1706.125,419.667,1270.625,264.25,936.917,776.375,648.917,288.476,862.625,435.444,167.188,509.083,836.125,306.25,318.125,246.077,647.154,500.643,377
138,371.958,861.429,1390.545,2020.75,452.25,317.375,496.812,413.75,483.5,986.625,375,322.524,539.125,1140,467.909,628.875,948.25,460,1407.625,1105.833,1447.25,488.625,186.5,1053.417,867.083,3221.333,496.5,385.812,527,375.375,497.75,499,828.429,643.444,286.083,237.5,646.375,392.75,510.375,826.125,403.688,340.762,535.75,655.438,802.625,421.048,355.19,496.938,636.083,52.188,1793.375,1665.5,499.833,1309.875,138.5,909.75,817.812,721.75,268.333,703.312,388.667,215.125,485.417,828.5,284.333,217.375,283.077,782.346,465.143,334.833
139,455.625,1257.476,1282.909,2363.25,448.7,328.688,354.875,422.812,499.5,3112.5,315.625,386.81,469.875,1068,406.818,599,894.875,378.083,965.125,871.333,1422.833,445.375,187,886.5,875.833,2911.417,344.25,369.188,466.182,282.562,644.625,312.455,784.857,726.889,297.167,371.875,555.375,611.75,446.75,1032.875,320.25,300.905,607,557.5,862.062,515.81,305.952,475.312,571,73.75,1979.75,1636.75,551.5,1419,251.417,987,802.125,545.667,313.762,880.812,533.667,160.562,600.75,928.812,306.75,294.5,304.192,581.154,562.071,295.417
140,351.875,825.238,1292.636,2058.25,476.25,327.188,469.688,473,484.125,2998.5,258.875,257.952,626.125,951.25,432.909,711.875,996.375,394,1291.875,958.417,1401.583,483,110.5,995.417,953.75,2104,432.25,475,537.182,385.188,461.25,259.455,786,533.111,391.75,341.625,503.125,508.5,327.5,853.375,345.188,343.048,520.4,530.062,870.812,464.667,325.048,459.625,557.167,56.688,1740.312,1649.375,506.667,1163.375,169.5,939.583,956.25,609.083,280.429,807,520.444,212.5,538.333,846.875,252.417,224.75,262.885,703.077,462.643,273.333
141,404.333,538.762,1315.909,1919.625,493.15,341.188,456.938,441.938,565.5,1723.25,340.75,290.714,609.625,897.75,375.818,474.375,856.125,517.833,1349.625,929.667,1524,529.25,185,917.667,886.417,1162.667,477.25,420,568,332.562,449.375,355.727,881.333,657.778,384.833,444,444.812,438.875,328.5,931.625,426.625,307.238,527.6,640.938,998.875,370.905,311.905,443.125,459.667,58.812,1758.625,1785.375,474.083,1236.875,363,1062.25,1235.375,738.5,260.81,804,396.778,141.688,486.167,907.375,237.083,330.5,279.538,699.192,541.143,359.333
142,455.083,397.238,1337.636,2204.25,494.25,287.25,390.062,470.812,508.625,797.375,335.562,335.429,688.125,911.25,353.545,492.25,1091.5,400.917,1143.375,1818.25,1374.667,547.5,179.875,905.833,878.75,833.167,335.833,390.812,519.091,451,580.75,298.818,919.857,621.778,436.417,289.125,500.625,469.125,327.25,866.125,370.625,301.905,540.6,603.125,1013.938,420.286,375.81,481.062,591.417,55.25,1743.875,1727.25,466.833,1246.875,210.833,999.417,752.625,689.25,312.048,714.75,366.444,239.812,413.167,917.438,333.5,305.375,306.577,771.154,379.929,404.667
143,431.042,332.952,1208.091,2037,497.55,290.062,405.188,473.688,378.25,735.625,339.5,429.905,545.625,1010.5,410.636,674.375,941,519.917,1503.125,4095,1595.417,441.75,215.75,1119.833,929.917,677.25,424.417,590.875,470.455,347.125,539.75,396.909,887.429,717.667,320,318,500.562,456.25,423.875,917.875,461.062,270.571,527.3,580.188,996.25,422.714,342,428.75,549.583,109.875,1730.312,1572.875,615.25,1098.75,188.667,876,798.75,611.167,340.143,707.625,2812.778,188.625,536.833,948.875,259.917,324.75,273.385,718.346,500.429,2094.917
144,359.708,272.857,1251.818,1677,632.35,330.312,507.438,338.062,474.625,643.75,318.438,356.952,647.125,991.917,458.545,546,932.375,427.667,1513.375,4095,1448.25,426.75,175.125,898.167,999.417,519.333,461.417,2064.75,510.818,351.812,430.125,410.909,769.667,620.889,444.667,266.5,530.688,549.25,388,1029.5,380.688,319.81,432.85,632.875,938.562,456.333,352.524,466.562,592.417,102.25,4095,2039.5,485.75,1325.125,264.833,775.667,948.438,632.333,272.667,680.688,3174.889,230.625,534.417,854.188,321.333,346.25,309.077,710.154,478.071,2204.75
145,433.208,214.571,1110.545,1940.375,857.6,318.5,396.312,317.438,516.125,768,292.688,409.143,603.625,976.833,291.818,576.875,1005.25,226.167,1157.25,3494.5,1450.75,485.875,220.625,810.083,818.333,535.417,438,1984.312,502.455,406.938,350.625,361.273,751.762,673.556,362,378,490.062,653.5,391,803.125,401.188,380.619,542.6,632.812,928.875,714.857,356.81,478.312,583.75,124.5,4095,1682.875,594.083,1041.375,236.083,1018.417,693.25,688.5,310,766.938,2679.444,239.438,508.167,796.438,203.583,292.125,300.615,645.846,455.571,2071
146,445.958,247.524,1036.636,2324.5,2697,360.812,371.25,441.438,548.75,802.25,293.812,340.333,635.125,1002.417,494.727,598.375,952.75,359,1280.625,1507.333,1404.083,585.75,146.25,967.667,974.083,545.667,503.917,2410.75,548.818,344.75,692,407.818,917.381,679.111,354.5,236.625,507.562,604.375,363.625,920.75,406.25,333.333,475.95,626.312,962.375,497.429,293.571,379.5,541.583,94.25,4095,1756.375,600.333,1139.375,254.917,923.25,771.125,718,307.19,758.438,940.556,176.188,499.667,891.062,294.75,260.625,275.808,686.538,461.857,486.667
147,394.25,229.81,1118.182,2067.25,1964.9,378.5,389.125,326.188,427.625,761.625,295.25,377.095,523.875,906.25,466.364,649.25,947.875,397.25,1149,980.333,1505.083,464.125,186.875,890.333,930.583,507,422.833,2155.688,486.091,360.875,559.75,407.182,970.762,574.778,284.167,371.25,363.375,825.875,397.25,871.875,457.438,339.429,536.6,582.688,872.125,428.333,363.048,419.688,729.083,44.75,4095,1971,513.667,1295.625,227.25,835.25,804.125,642.083,272.857,874.562,378,151.562,590.167,937.5,267.667,370.125,299.538,652.962,486,434.5
148,570.75,345.81,1171.818,1963.375,2371.7,336.812,407.438,357.375,462.25,848.5,384.75,289.905,588,990,393.091,619.5,906,415.417,1334.625,895.833,1457.583,481.375,196.875,795,875.417,496.083,428.417,1169.562,681.727,316.688,649.125,398.182,981.429,743.778,318.083,329.75,447.625,728.125,466.875,839.625,383.312,501.143,516.95,692.25,1009.75,469.952,406.429,432.438,554.833,100.062,4095,1805.125,585.417,1248.625,184.333,924.833,688.562,677.75,321.571,801,301.667,171.125,545.917,863.125,306.917,308.75,234.769,714.538,439.286,247.833
149,453.167,655.762,1417.727,2106.875,1668.85,329.562,295.938,377.125,429,723.25,266.688,291.143,636.875,999.25,400.273,384.75,1095.875,441.583,1298.625,890.167,1372.417,485.5,187.375,792.667,864.917,548.833,525.417,761.812,568.091,449.625,486.25,271.455,891.381,576.667,359.25,411.25,535.062,511.5,293.125,836,455.688,535.81,482.9,662.062,872.812,691.238,426.095,477.5,697.833,89.25,2969.062,1735.25,533.5,1277.25,131.5,994.917,699.25,669.667,364.571,959.562,341.889,225.688,577.083,879.375,280.5,237.125,314.731,816.731,440.929,289.5
150,407.875,361.81,1198.818,2204.25,689.8,382.938,356.188,395.562,425.625,774.875,316.562,324.238,712.375,938.833,431.545,480.5,852.5,419,1319.375,996.583,1420.333,553.375,223,894.75,856.583,475.25,407.833,520.938,421,608.5,663.25,309.091,788.619,566.889,296.167,353.25,561.062,814.125,374.625,917,415.812,461.762,485.05,683.5,1006.312,495.238,341.286,476.375,568,81.375,1982.125,1786.25,592.583,1208.375,220.083,920.417,738.938,653.75,305.143,888.438,396,165.75,1289.5,890.438,204.083,199.125,306.615,734.769,491.5,321.75
151,438.583,279.476,1299.455,2210.875,510.5,402.312,403.875,414.812,392,749.25,301.812,308.095,531.25,1006.75,409.273,475.375,1024.875,463.25,1175.25,966.75,1624.083,622.375,214.5,1010.25,975.25,544.75,478.667,494.062,440.455,2416.75,476.875,380.636,926.333,593.889,347.75,495.625,532.5,693.125,400.375,822.25,439.062,636.048,567.6,672.5,871.875,3046.428,351.81,510.688,549.417,58.062,1981.812,1839.625,456.833,1245.625,198.917,915.417,863.938,680.583,295.952,956,388.778,179.562,3286.833,931.688,250.083,257.25,255,746.654,577.857,315
152,505.917,294.667,1151.182,2015.625,397.55,342.938,437.812,367.625,559.5,766,325.5,395.762,656.625,1007.917,392.091,666.875,872.125,387.667,1183.625,708.333,1500.333,555.875,261.125,1067.5,780.667,598.667,381.417,398.938,556.636,2286.75,606.625,312.364,895.81,635.333,348.083,484.125,506.312,781.625,390,877.375,314.125,729.19,530.25,501.062,893.812,850.381,356.476,458.688,509.667,129.375,1733.938,1741.375,475.667,1182.75,261.583,1004.25,808.375,672.333,296.571,872.25,409.667,219.25,3487.5,766.25,237.333,330.375,287.385,683.5,464.071,190.583
153,481.667,484.429,1285.182,2271.125,490.1,360.562,457.812,439.688,452.75,825.125,310.75,361.476,702.125,1171,458.909,680.5,885,398.75,1277.25,933.75,1490.75,491.75,270.375,918.333,894.083,673.75,384,469.562,593.727,1599.812,511.75,385,891.714,752.444,301.333,310,562.438,880.375,272.125,991.625,388.75,510.381,523.15,564.062,895.375,528,354.238,472.125,563,90.25,2047.688,1907.875,473.5,1338.5,203.917,912.917,818.938,776.083,315,905.188,430.667,229.75,2816.167,852.938,284.667,279.125,329.654,738.423,413.071,390.417
154,528.583,757.286,1335.545,2228.625,524.45,383.938,437.438,1127.125,527.5,794.125,447.625,293.81,662.25,1110.167,486.818,630.75,1182.25,483.083,1163.875,901.417,1255.75,539.125,177.625,928.5,956.917,524.333,351.25,479.938,501.364,659.688,586.125,339.273,912.476,629.111,376.25,414.75,556,4095,361.5,875.125,420.75,354.476,517.85,523.5,986.875,456.667,385.095,447.938,447.75,78.062,1852.562,1565.375,601.917,1277.875,184.75,1808.75,1061.125,619.667,342.238,866.125,445.556,185.5,2925.25,1046.75,250.333,285.625,259.731,754.308,454.214,411.833
155,500.667,492.476,1390.364,2083.625,569.05,362.5,393.562,2105.5,402.75,869.625,340.188,312.429,676.125,1119.083,390.727,521.375,1081.375,391.333,1210.75,969.417,1477.167,436,220.5,1059.417,926.167,490.583,388.917,388.875,520.091,305.625,642.75,393,930.095,697.333,376.667,402.875,504.625,4095,417.875,1072.75,400.25,313.095,494.35,522.875,885.312,499.905,392.857,2220.125,642,79.562,1768.5,1657.625,488.167,1209.25,206.167,3970.333,868.125,806.833,336.143,817.75,447.667,177,2197.083,943.188,236.5,283.875,322.462,722.346,468,336.167
156,477.417,366.857,1328.273,2331.5,539.8,305.75,430.188,1719.562,551.875,818.375,289.188,302.238,645.375,1257.75,428.545,436,1062,358.583,1456.375,938,1455.417,508.375,225.25,981.5,809.417,592.417,411.583,361.25,476.364,345.125,587,337.273,881.905,737.333,518.333,523.5,401.938,3435.875,431,938.5,370.25,347.238,546.85,637.25,888.875,508.857,393.762,2988.688,780.25,115.938,1835.938,1653.5,408.583,1103.125,272.667,4095,793.438,722.167,300.048,877.5,357.333,212.75,981.25,998.438,306.083,350.625,323.846,717.192,482.714,335.083
157,420.958,297.333,1563.909,2256.75,512.9,394.562,401.062,915.688,511.875,775.875,351.625,269.333,782.25,1433.167,484.364,513.375,999.5,421.667,1436,921.167,1588.583,548.75,229.125,918.417,849.167,536.167,555.25,395.438,538.273,371.25,388.375,298,944.905,775,419.25,2350.5,459.312,792.25,410.375,1031.375,398.312,308.286,476.6,611.062,949.75,493.333,334.81,712.312,662.5,136.375,1857.375,1731.625,553.667,1348,215.333,3869.75,767.188,682.667,307.381,763.188,409.667,225.438,643.917,799.75,253.75,241,304.538,846.692,439,278.25
158,467.667,318.524,1443.545,2193.75,589.5,388.75,438.438,441.5,504,784.625,331.312,329.857,523.25,2075.917,472.909,528.625,790.375,323.083,1312.125,910.833,1399.25,593,217,1007.167,1074.667,609.25,524.333,444.188,500,342.062,437.125,363.455,954.095,1004.111,322.667,2166.375,470.625,424.875,264.75,884.125,410.938,313.667,470.45,667.188,913.875,490.667,362.238,434.938,1805.583,140.688,1868.688,1656.75,461.333,1375.375,180.083,1554.917,741.5,658.167,364.381,986.562,323,204.938,502.75,912.812,287.833,364.75,343.423,770.885,508.786,336
159,559.208,309.81,1444,2122.375,517.65,337.312,457,356.438,554.5,921.375,233.562,411,547.75,3180.833,380.636,520.125,1037.25,438.417,1458.125,991.75,1686.583,462.375,179.625,962.667,942.083,576.833,507.25,368.375,616.545,278.062,601.625,433.273,919.667,3301.333,310.25,1551,448.875,612.125,381.875,987.875,383.062,349.238,522.8,561.625,940.375,370.143,399.381,485.375,3605.25,107.375,1757.188,1431.875,528.667,1300,283.583,1151.5,732.125,517.917,307.905,851,348,215.625,640.083,890.312,196.167,360,332.038,772.346,402.857,358.417
